doc_id,success,processing_time,error_message,device_used,confidence_score,wer,cer,word_accuracy,char_accuracy
83641919_1921,True,10.114687204360962,,cpu,0.9840750761121233,0.6794258373205742,0.5488907148726376,0.32057416267942584,0.45110928512736237
0011838621,True,7.4707863330841064,,cpu,0.964990654635051,0.6646341463414634,0.5952615992102666,0.33536585365853655,0.40473840078973344
00040534,True,9.117253065109253,,cpu,0.9596661372882563,0.7383177570093458,0.5629194630872483,0.26168224299065423,0.4370805369127517
00920222,True,7.267509698867798,,cpu,0.9877972190196698,0.5280898876404494,0.41245136186770426,0.4719101123595506,0.5875486381322957
81186212,True,4.895484209060669,,cpu,0.9900485873222351,0.11290322580645161,0.09557109557109557,0.8870967741935484,0.9044289044289044
0060255888,True,6.589601039886475,,cpu,0.9743799927622773,0.39552238805970147,0.24728588661037396,0.6044776119402986,0.752714113389626
01408099_01408101,True,7.492147445678711,,cpu,0.985172837972641,0.732824427480916,0.5929526123936817,0.26717557251908397,0.4070473876063183
82254638,True,6.874721527099609,,cpu,0.9677497126437999,0.5899280575539568,0.49278846153846156,0.41007194244604317,0.5072115384615384
0060308251,True,4.542400360107422,,cpu,0.9361161670901559,0.8043478260869565,0.5462555066079295,0.19565217391304346,0.45374449339207046
0060214859,True,6.908583164215088,,cpu,0.9634890835335914,0.6390977443609023,0.42816500711237554,0.3609022556390977,0.5718349928876245
12603270,True,8.061696290969849,,cpu,0.9528752502642179,0.88,0.7510162601626016,0.12,0.2489837398373984
0001118259,True,5.370319604873657,,cpu,0.9844937645472013,0.7,0.4665271966527197,0.30000000000000004,0.5334728033472803
0012947358,True,10.140608072280884,,cpu,0.9381621104699595,0.7361111111111112,0.5166852057842046,0.26388888888888884,0.4833147942157954
0060207528,True,7.130233526229858,,cpu,0.9630756222066426,0.375,0.2838095238095238,0.625,0.7161904761904763
87332450,True,6.815540313720703,,cpu,0.9805023606787336,0.525,0.4208924949290061,0.475,0.579107505070994
0011845203,True,6.544797658920288,,cpu,0.9828806621687752,0.806060606060606,0.7082917082917083,0.19393939393939397,0.2917082917082917
83624198,True,6.633168458938599,,cpu,0.9771007847141575,0.3894736842105263,0.24736842105263157,0.6105263157894737,0.7526315789473684
00283813,True,8.133053064346313,,cpu,0.9592155660643722,0.7636363636363637,0.6927592954990215,0.23636363636363633,0.3072407045009785
87428306,True,6.95156455039978,,cpu,0.9479321418581782,0.3422459893048128,0.1927927927927928,0.6577540106951871,0.8072072072072072
91581919,True,7.181822061538696,,cpu,0.9806295404067407,0.2929936305732484,0.2572314049586777,0.7070063694267517,0.7427685950413223
82573104,True,6.399045944213867,,cpu,0.9779110533349654,0.4740740740740741,0.22415940224159403,0.5259259259259259,0.775840597758406
86220490,True,5.218534708023071,,cpu,0.9790236606047704,0.49333333333333335,0.42081447963800905,0.5066666666666666,0.5791855203619909
91315069_91315070,True,5.323275089263916,,cpu,0.9884665036201477,0.30864197530864196,0.25813449023861174,0.691358024691358,0.7418655097613882
92586242,True,5.042532205581665,,cpu,0.976913896890787,0.6296296296296297,0.394,0.37037037037037035,0.606
87093315_87093318,True,9.121195554733276,,cpu,0.9832407720386982,0.8247422680412371,0.7227112676056338,0.17525773195876293,0.27728873239436624
0013255595,True,4.4465484619140625,,cpu,0.9918906887372335,0.5588235294117647,0.38961038961038963,0.4411764705882353,0.6103896103896104
93351929_93351931,True,6.340991497039795,,cpu,0.9762198523033497,0.8738738738738738,0.7779273216689099,0.12612612612612617,0.22207267833109012
91814768_91814769,True,10.540585041046143,,cpu,0.9822631900230151,0.5393258426966292,0.44413793103448274,0.4606741573033708,0.5558620689655173
